step_time,reward,all_wait,max_wait,emergy_wait,all_wait_per_lane_ave,ave_wait
880.0,671.4000000000001,2341.5,150.8,0,84.03695887445888,44.18
890.0,-290.0999999999999,2631.6,160.8,0,53.861805555555556,48.73
900.0,-295.3000000000002,2926.9,170.8,0,88.5318371212121,53.22
910.0,407.7000000000003,2519.2,151.1,0,48.975974025974025,47.53
920.0,-221.60000000000036,2740.8,161.1,0,86.21558441558442,53.74
930.0,134.0,2606.8,171.1,0,45.36606060606061,53.2
940.0,-164.79999999999973,2771.6,181.1,0,85.07331168831168,56.56
950.0,-345.2000000000003,3116.8,191.1,0,55.249621212121205,59.94
960.0,-463.5999999999999,3580.4,201.1,0,105.56412337662337,66.3
970.0,790.7000000000003,2789.7,200.8,0,58.820238095238096,50.72
980.0,-134.60000000000036,2924.3,210.8,0,93.69513392857142,48.74
990.0,480.7000000000003,2443.6,220.8,0,67.22017857142856,44.43
1000.0,-240.0999999999999,2683.7,230.8,0,95.99755952380953,47.08
1010.0,230.29999999999973,2453.4,240.8,0,59.25788461538462,43.81
1020.0,247.0,2206.4,244.4,0,94.79208333333335,40.12
1030.0,213.5,1992.9,178.6,0,62.10357142857143,33.22
1040.0,-217.0999999999999,2210.0,188.6,0,91.20790293040292,36.83
1050.0,102.0,2108.0,198.6,0,57.71375,36.34
1060.0,236.0,1872.0,208.6,0,78.52071428571429,31.73
1070.0,68.90000000000009,1803.1,100.9,0,52.55833333333334,30.56
1080.0,-141.30000000000018,1944.4,110.9,0,84.79826388888888,30.86
1090.0,-232.0999999999999,2176.5,120.9,0,76.90718253968254,35.68
1100.0,-42.0,2218.5,130.9,0,92.58601190476192,33.11
1110.0,-307.5999999999999,2526.1,140.9,0,82.94847582972582,34.6
1120.0,38.90000000000009,2487.2,110.3,0,96.87518065268065,35.53
1130.0,4.899999999999636,2482.3,120.3,0,81.30416666666667,33.54
1140.0,-93.59999999999991,2575.9,130.3,0,91.50904151404151,36.8
1150.0,-161.4000000000001,2737.3,140.3,0,88.43086080586082,41.47
1160.0,-46.29999999999973,2783.6,150.3,0,103.66392857142858,43.49
1170.0,-114.5,2898.1,160.3,0,62.00199404761905,40.82
1180.0,-76.70000000000027,2974.8,170.3,0,110.0321130952381,45.77
1190.0,-159.19999999999982,3134.0,180.3,0,98.75018696581196,46.09
1200.0,-24.40000000000009,3158.4,190.3,0,109.18357233044733,47.85
1210.0,-274.6999999999998,3433.1,200.3,0,83.87872023809524,52.82
1220.0,-35.80000000000018,3468.9,210.3,0,113.14194173881674,55.06
1230.0,171.30000000000018,3297.6,220.3,0,18.8625,51.52
1240.0,15.699999999999818,3281.9,230.3,0,115.56875,53.8
1250.0,-15.299999999999727,3297.2,240.3,0,102.4338888888889,49.96
1260.0,13.199999999999818,3284.0,250.3,0,112.93419191919193,53.84
1270.0,-245.4000000000001,3529.4,260.3,0,68.00007936507936,54.3
1280.0,-216.0999999999999,3745.5,270.3,0,122.01550505050506,62.42
1290.0,-41.0,3786.5,280.3,0,104.61500000000001,67.62
1300.0,-205.69999999999982,3992.2,290.3,0,121.3514393939394,71.29
1310.0,-273.8000000000002,4266.0,300.3,0,107.39011363636362,74.84
1320.0,-259.60000000000036,4525.6,310.3,0,129.5105769230769,83.81
1330.0,-152.59999999999945,4678.2,320.3,0,123.52722756410256,79.29
1340.0,-263.90000000000055,4942.1,330.3,0,135.7651495726496,86.7
1350.0,-282.39999999999964,5224.5,340.3,0,137.5241452991453,94.99
1360.0,1508.6999999999998,3715.8,291.0,0,108.23032738095237,61.93
1370.0,1099.2000000000003,2616.6,162.4,0,65.49449175824176,42.2
1380.0,-267.0,2883.6,172.4,0,78.43678266178266,43.69
1390.0,-381.8000000000002,3265.4,182.4,0,24.59871031746032,51.02
1400.0,-232.79999999999973,3498.2,192.4,0,90.83907967032967,55.53
1410.0,-505.3000000000002,4003.5,202.4,0,89.6183379120879,59.75
1420.0,-1.099999999999909,4004.6,212.4,0,105.14847374847376,62.57
1430.0,-124.50000000000045,4129.1,222.4,0,59.451875,60.72
1440.0,1062.0000000000005,3067.1,200.9,0,95.35728021978022,46.47
1450.0,103.59999999999991,2963.5,210.9,0,62.76044642857143,42.95
1460.0,-167.19999999999982,3130.7,220.9,0,96.86878205128205,48.16
1470.0,-175.30000000000018,3306.0,230.9,0,79.24316773504273,50.86
1480.0,-176.0,3482.0,240.9,0,94.85003968253969,60.03
1490.0,1088.1999999999998,2393.8,210.8,0,55.04541666666667,42.75
1500.0,193.9000000000001,2199.9,220.8,0,79.73571047008546,36.66
1510.0,296.0,1903.9,171.2,0,70.75270833333335,31.21
1520.0,-316.0999999999999,2220.0,181.2,0,79.59987373737374,35.81
1530.0,124.80000000000018,2095.2,162.5,0,23.209166666666665,34.35
1540.0,93.29999999999973,2001.9,172.5,0,78.53189393939394,31.78
1550.0,-33.59999999999991,2035.5,182.5,0,66.80869047619048,32.83
1560.0,143.0,1892.5,192.5,0,77.86250000000001,33.2
1570.0,21.200000000000045,1871.3,202.5,0,56.13464285714286,34.02
1580.0,-221.89999999999986,2093.2,212.5,0,86.02065476190475,36.09
1590.0,179.89999999999986,1913.3,100.4,0,77.73333333333333,33.57
1600.0,-98.0,2011.3,110.4,0,82.51509063852814,33.52
1610.0,8.200000000000045,2003.1,120.4,0,34.64955357142857,33.95
1620.0,-46.5,2049.6,130.4,0,86.3538344988345,33.6
1630.0,262.0999999999999,1787.5,92.0,0,53.59318181818182,30.3
1640.0,-205.5,1993.0,102.0,0,86.60859848484847,36.24
1650.0,-16.09999999999991,2009.1,112.0,0,46.097142857142856,34.64
1660.0,-238.5999999999999,2247.7,122.0,0,87.7361858974359,42.41
1670.0,223.99999999999977,2023.7,132.0,0,13.85,38.92
1680.0,-120.99999999999977,2144.7,142.0,0,89.08115301365302,40.47
1690.0,257.9999999999998,1886.7,152.0,0,53.13791666666666,34.3
1700.0,-324.20000000000005,2210.9,162.0,0,85.80482142857143,44.22
1710.0,401.9000000000001,1809.0,107.6,0,56.88791666666667,34.13
1720.0,222.5,1586.5,110.5,0,77.81651515151515,28.85
1730.0,129.20000000000005,1457.3,120.5,0,29.44214285714286,25.13
1740.0,-334.29999999999995,1791.6,130.5,0,80.99261363636364,31.43
1750.0,-143.0,1934.6,140.5,0,61.669583333333335,32.24
1760.0,-253.0,2187.6,150.5,0,86.94982517482518,40.51
1770.0,-364.0999999999999,2551.7,160.5,0,64.91111111111111,43.25
1780.0,-504.2000000000003,3055.9,170.5,0,106.88580808080809,53.61
1790.0,29.5,3026.4,180.5,0,72.05805555555557,50.44
1800.0,-418.1999999999998,3444.6,190.5,0,119.12281746031746,55.56
1810.0,52.5,3392.1,200.5,0,54.25371572871573,54.71
1820.0,-439.0,3831.1,210.5,0,123.36190476190477,61.79
1830.0,390.9000000000001,3440.2,220.5,0,33.42666666666667,56.4
1840.0,814.6999999999998,2625.5,170.9,0,104.83273809523811,45.27
1850.0,525.0999999999999,2100.4,128.7,0,50.92180555555555,35.6
1860.0,175.5,1924.9,116.8,0,83.371875,35.0
1870.0,-29.199999999999818,1954.1,126.8,0,21.967083333333335,32.57
1880.0,73.39999999999986,1880.7,131.0,0,80.93714285714285,30.83
1890.0,-123.39999999999986,2004.1,141.0,0,70.41979166666665,29.91
1900.0,190.0999999999999,1814.0,110.4,0,80.48029761904762,28.79
1910.0,-160.5,1974.5,120.4,0,73.05029761904763,29.47
1920.0,-62.299999999999955,2036.8,110.1,0,82.69654761904762,32.85
1930.0,21.0,2015.8,80.1,0,56.23619047619047,31.5
1940.0,-133.10000000000014,2148.9,90.1,0,92.263125,37.05
1950.0,206.9000000000001,1942.0,100.1,0,63.60662878787879,29.88
1960.0,3.7000000000000455,1938.3,92.4,0,83.26291666666667,30.77
1970.0,-291.0000000000002,2229.3,102.4,0,73.51434829059829,33.78
1980.0,-224.0,2453.3,112.4,0,93.64458874458876,40.22
1990.0,-161.0,2614.3,122.4,0,88.50267857142858,48.41
2000.0,224.30000000000018,2390.0,125.3,0,99.76873015873016,45.96
2010.0,314.1999999999998,2075.8,135.3,0,80.62678571428572,38.44
2020.0,90.40000000000009,1985.4,145.3,0,87.59936507936507,40.52
2030.0,-152.29999999999973,2137.7,155.3,0,73.47531746031746,41.11
2040.0,-179.5,2317.2,165.3,0,86.46854166666667,45.44
2050.0,132.0999999999999,2185.1,175.3,0,62.38690476190476,42.85
2060.0,-58.20000000000027,2243.3,185.3,0,89.59458333333332,50.98
2070.0,-189.19999999999982,2432.5,195.3,0,71.21571428571428,49.64
2080.0,755.2,1677.3,152.0,0,78.66666666666666,34.23
2090.0,464.39999999999986,1212.9,82.4,0,55.97743055555556,26.95
2100.0,-264.0,1476.9,92.4,0,69.21602272727273,33.57
2110.0,12.600000000000136,1464.3,102.4,0,54.94094696969697,32.54
2120.0,-370.20000000000005,1834.5,112.4,0,66.6981456043956,37.44
2130.0,-335.5,2170.0,122.4,0,58.79866452991453,40.19
2140.0,122.90000000000009,2047.1,132.4,0,74.37708333333333,41.78
2150.0,-413.0999999999999,2460.2,142.4,0,48.25904761904762,43.93
2160.0,-166.70000000000027,2626.9,152.4,0,73.85726190476191,47.76
2170.0,-381.1999999999998,3008.1,162.4,0,45.375952380952384,51.86
2180.0,-311.8000000000002,3319.9,172.4,0,87.6561974789916,54.42
2190.0,98.20000000000027,3221.7,182.4,0,49.86130952380953,53.7
2200.0,-209.10000000000036,3430.8,192.4,0,88.27118055555557,57.18
2210.0,1218.7000000000003,2212.1,172.1,0,64.17088675213675,39.5
2220.0,804.8,1407.3,102.9,0,66.18497474747474,26.55
2230.0,-83.29999999999995,1490.6,112.9,0,34.063541666666666,26.62
2240.0,-281.60000000000014,1772.2,122.9,0,80.51848484848486,42.2
2250.0,347.20000000000005,1425.0,102.5,0,49.07863636363636,29.69
2260.0,-109.79999999999995,1534.8,112.5,0,66.92303571428572,31.98
2270.0,222.0999999999999,1312.7,100.1,0,56.485,25.24
2280.0,-371.0999999999999,1683.8,110.1,0,73.2246212121212,32.38
2290.0,-76.40000000000009,1760.2,120.1,0,65.8683658008658,34.51
2300.0,231.79999999999995,1528.4,92.0,0,69.38594696969696,30.57
2310.0,-141.5,1669.9,102.0,0,51.804772727272734,35.53
2320.0,-306.79999999999995,1976.7,112.0,0,78.30810897435897,40.34
2330.0,-361.10000000000014,2337.8,122.0,0,75.83392857142857,43.29
2340.0,-104.79999999999973,2442.6,132.0,0,81.7441391941392,48.85
2350.0,-312.4000000000001,2755.0,142.0,0,70.79361263736263,54.02
2360.0,297.6999999999998,2457.3,152.0,0,86.62386904761905,48.18
2370.0,-81.0,2538.3,162.0,0,36.96626602564102,47.01
2380.0,279.8000000000002,2258.5,172.0,0,82.36833333333334,43.43
2390.0,-226.4000000000001,2484.9,182.0,0,70.48125,49.7
2400.0,473.5,2011.4,152.4,0,88.42727272727272,42.8
2410.0,267.0,1744.4,162.4,0,63.93646978021978,31.72
2420.0,-108.29999999999995,1852.7,172.4,0,72.4475,37.81
2430.0,440.10000000000014,1412.6,150.7,0,38.583333333333336,27.7
2440.0,135.69999999999982,1276.9,91.9,0,68.6723520923521,25.54
2450.0,-19.299999999999955,1296.2,101.9,0,56.03147435897436,22.74
2460.0,56.700000000000045,1239.5,62.3,0,67.25457459207459,23.84
2470.0,-167.5999999999999,1407.1,72.3,0,51.160714285714285,27.59
2480.0,-464.8000000000002,1871.9,82.3,0,73.13528693528693,33.43
2490.0,-369.7999999999997,2241.7,92.3,0,58.66954365079364,38.65
2500.0,48.0,2193.7,102.3,0,80.8710347985348,39.89
2510.0,70.09999999999991,2123.6,112.3,0,49.90511904761904,41.64
2520.0,-236.9000000000001,2360.5,122.3,0,84.93364468864468,48.17
2530.0,269.3000000000002,2091.2,132.3,0,25.972916666666666,43.57
2540.0,245.89999999999986,1845.3,123.7,0,77.60291666666666,39.26
2550.0,764.5,1080.8,94.3,0,54.85212121212121,20.39
2560.0,-22.799999999999955,1103.6,90.5,0,63.742797619047614,21.22
2570.0,-249.4000000000001,1353.0,100.5,0,55.63988095238095,24.6
2580.0,-202.20000000000005,1555.2,110.5,0,75.36794871794872,28.8
2590.0,7.5,1547.7,120.5,0,56.88482142857143,27.64
2600.0,-417.5,1965.2,130.5,0,75.31245535714285,34.48
2610.0,351.20000000000005,1614.0,95.0,0,55.90325091575092,27.83
2620.0,-9.799999999999955,1623.8,90.2,0,74.8676948051948,29.52
2630.0,-10.299999999999955,1634.1,100.2,0,63.37615384615384,28.17
2640.0,-17.40000000000009,1651.5,90.8,0,72.00532852564102,29.49
2650.0,-124.90000000000009,1776.4,100.8,0,64.01797619047619,31.16
2660.0,152.20000000000005,1624.2,78.6,0,79.5259090909091,31.85
2670.0,45.799999999999955,1578.4,88.6,0,34.8925,29.23
2680.0,-170.5999999999999,1749.0,98.6,0,75.96958333333333,34.29
2690.0,168.70000000000005,1580.3,101.7,0,65.98958333333333,29.26
2700.0,-295.9000000000001,1876.2,111.7,0,76.32689393939394,34.74
2710.0,-109.89999999999986,1986.1,121.7,0,53.218511904761904,37.47
2720.0,42.799999999999955,1943.3,131.7,0,82.09646103896104,35.99
2730.0,-289.20000000000005,2232.5,141.7,0,64.66485119047618,36.01
2740.0,-127.30000000000018,2359.8,151.7,0,79.67044032356532,41.4
2750.0,-361.5999999999999,2721.4,161.7,0,61.56222222222222,46.92
2760.0,177.70000000000027,2543.7,171.7,0,88.92780303030304,43.86
2770.0,-422.5,2966.2,181.7,0,71.55636904761904,48.63
2780.0,-66.70000000000027,3032.9,191.7,0,94.21100815850815,51.41
2790.0,158.30000000000018,2874.6,201.7,0,73.54267676767677,47.91
2800.0,624.2999999999997,2250.3,151.7,0,86.34583333333333,34.62
2810.0,-347.0,2597.3,161.7,0,48.08298611111111,38.77
2820.0,1.800000000000182,2595.5,171.7,0,87.495,43.26
2830.0,93.69999999999982,2501.8,181.7,0,46.03799603174603,41.01
2840.0,23.100000000000364,2478.7,191.7,0,82.63339438339437,42.01
2850.0,-336.7000000000003,2815.4,201.7,0,65.1376984126984,46.92
2860.0,-462.2999999999997,3277.7,211.7,0,99.6652564102564,54.63
2870.0,668.8999999999996,2608.8,160.0,0,36.69136904761905,44.98
2880.0,300.3000000000002,2308.5,170.0,0,95.01742424242423,40.5
2890.0,270.9000000000001,2037.6,152.2,0,48.12738095238096,31.84
2900.0,-66.09999999999991,2103.7,162.2,0,81.91125,38.96
2910.0,-337.4000000000001,2441.1,172.2,0,47.62180735930736,42.83
2920.0,-113.80000000000018,2554.9,182.2,0,91.22363636363636,51.1
2930.0,-376.1999999999998,2931.1,192.2,0,52.46699134199134,53.29
2940.0,218.4000000000001,2712.7,202.2,0,88.51989468864468,52.17
2950.0,-54.600000000000364,2767.3,212.2,0,55.64863636363637,54.26
2960.0,610.8000000000002,2156.5,167.8,0,95.18188311688311,44.93
2970.0,138.70000000000005,2017.8,177.8,0,66.12142857142857,36.69
2980.0,-217.79999999999995,2235.6,187.8,0,76.76204212454212,40.65
2990.0,-224.5,2460.1,197.8,0,26.130555555555553,45.56
3000.0,110.69999999999982,2349.4,207.8,0,74.41662087912088,47.95
3010.0,-372.6999999999998,2722.1,217.8,0,67.00625,48.61
3020.0,-415.0,3137.1,227.8,0,94.46840277777778,59.19
3030.0,35.90000000000009,3101.2,237.8,0,66.08159340659341,55.38
3040.0,-334.60000000000036,3435.8,247.8,0,101.8860576923077,64.83
3050.0,1030.9,2404.9,251.7,0,76.45916666666666,41.46
3060.0,-223.5,2628.4,261.7,0,86.63132284382283,42.39
3070.0,9.099999999999909,2619.3,271.7,0,35.49242424242425,40.93
3080.0,389.4000000000001,2229.9,122.8,0,80.85689393939393,39.82
3090.0,-299.7999999999997,2529.7,132.8,0,48.212500000000006,40.8
3100.0,225.89999999999964,2303.8,142.8,0,78.60700757575758,39.05
3110.0,275.7000000000003,2028.1,112.4,0,63.81977272727273,32.19
3120.0,-41.30000000000018,2069.4,122.4,0,79.9295202020202,33.92
3130.0,69.10000000000014,2000.3,132.4,0,49.6361451048951,31.25
3140.0,-274.10000000000014,2274.4,142.4,0,70.0037087912088,36.1
3150.0,-205.0,2479.4,152.4,0,63.694880952380956,39.36
3160.0,-6.199999999999818,2485.6,162.4,0,83.0905257936508,41.43
3170.0,-27.59999999999991,2513.2,172.4,0,56.6548076923077,39.89
3180.0,-326.7000000000003,2839.9,182.4,0,77.52491987179486,43.03
3190.0,626.0999999999999,2213.8,162.4,0,34.937820512820515,35.14
3200.0,459.8000000000002,1754.0,99.0,0,67.77080128205128,26.58
3210.0,11.799999999999955,1742.2,93.3,0,19.992628205128206,26.8
3220.0,87.70000000000005,1654.5,103.3,0,72.18793512043513,25.85
3230.0,-100.40000000000009,1754.9,113.3,0,50.09922591297591,27.86
3240.0,-326.5,2081.4,123.3,0,83.04764194139194,32.52
3250.0,-279.5,2360.9,133.3,0,57.542548076923076,38.7
3260.0,133.80000000000018,2227.1,143.3,0,87.55679945054945,41.24
3270.0,143.5999999999999,2083.5,142.4,0,77.23829545454545,37.21
3280.0,-29.09999999999991,2112.6,152.4,0,83.10612637362638,38.41
3290.0,-284.5999999999999,2397.2,162.4,0,44.044826007326,39.95
3300.0,-500.9000000000001,2898.1,172.4,0,90.95813988095239,44.59
3310.0,330.2999999999997,2567.8,141.8,0,42.522619047619045,42.1
3320.0,208.30000000000018,2359.5,151.8,0,89.28192460317462,37.45
3330.0,131.69999999999982,2227.8,161.8,0,73.68031135531136,32.76
3340.0,333.7000000000003,1894.1,111.9,0,80.71335227272726,30.07
3350.0,189.39999999999986,1704.7,82.1,0,56.276495726495725,27.95
3360.0,51.799999999999955,1652.9,81.6,0,67.32366071428571,29.52
3370.0,60.0,1592.9,91.6,0,43.69704545454546,32.51
3380.0,-264.6999999999998,1857.6,101.6,0,73.24916666666668,37.91
3390.0,-345.5,2203.1,111.6,0,51.244166666666665,42.37
3400.0,101.59999999999991,2101.5,121.6,0,77.81766098484849,42.03
3410.0,-263.9000000000001,2365.4,131.6,0,9.45,47.31
3420.0,-138.69999999999982,2504.1,141.6,0,81.47068181818182,53.28
3430.0,-277.3000000000002,2781.4,151.6,0,76.8748484848485,56.76
3440.0,10.0,2771.4,161.6,0,85.67931818181818,62.99
3450.0,-227.69999999999982,2999.1,171.6,0,34.552083333333336,63.81
3460.0,-151.20000000000027,3150.3,181.6,0,88.23681818181818,70.01
3470.0,-309.1999999999998,3459.5,191.6,0,21.629166666666666,72.07
3480.0,859.0,2600.5,183.4,0,86.45203296703296,56.53
3490.0,-68.5,2669.0,193.4,0,30.636904761904766,47.66
3500.0,-73.40000000000009,2742.4,203.4,0,77.55277777777778,50.79
3510.0,-263.2999999999997,3005.7,213.4,0,49.67611111111111,52.73
3520.0,-136.80000000000018,3142.5,223.4,0,79.97886904761904,54.18
3530.0,-342.4000000000001,3484.9,233.4,0,47.01157592407592,58.08
3540.0,-318.5,3803.4,243.4,0,96.95424783549782,63.39
3550.0,268.3000000000002,3535.1,253.4,0,29.143055555555556,57.02
3560.0,-324.5,3859.6,263.4,0,99.46249999999998,60.31
3570.0,-202.70000000000027,4062.3,273.4,0,56.89109848484848,67.7
3580.0,-286.8000000000002,4349.1,283.4,0,102.3597668997669,67.95
3590.0,1229.2000000000003,3119.9,267.4,0,59.73295454545454,49.52
3600.0,814.0,2305.9,152.4,0,79.9815836940837,39.76
3610.0,-109.19999999999982,2415.1,162.4,0,0.0,44.72
