step_time,reward,all_wait,max_wait,emergy_wait,all_wait_per_lane_ave,stop_time,ave_wait
10.0,2399.4,10.0,2.4,0,0.0,2,2.5
20.0,-44.2,44.2,12.4,0,0.0,0,2.76
30.0,-111.8,146.0,22.4,0,15.333333333333332,10,8.11
40.0,-176.8,312.8,32.4,0,0.0,10,12.03
50.0,-95.59999999999997,398.4,42.4,0,15.04,16,15.32
60.0,-12.0,400.4,52.4,0,0.0,10,16.02
70.0,-117.40000000000003,507.8,62.4,0,30.02142857142857,17,18.81
80.0,-214.2,712.0,72.4,0,13.89375,18,21.58
90.0,-206.20000000000005,908.2,82.4,0,41.91833333333334,24,25.23
100.0,-228.0,1126.2,92.4,0,0.0,18,28.88
110.0,-128.5999999999999,1244.8,102.4,0,39.97179487179487,25,30.36
120.0,234.59999999999997,1020.4,92.2,0,21.883333333333333,10,30.01
130.0,-20.199999999999932,1041.6,91.2,0,28.3,26,27.41
140.0,73.79999999999991,977.0,82.0,0,0.0,12,25.05
150.0,-57.399999999999906,1035.6,80.8,0,23.613333333333333,29,26.55
160.0,-327.0,1352.6,90.8,0,0.0,29,30.06
170.0,12.59999999999981,1340.4,90.4,0,46.4176923076923,29,30.46
180.0,-48.59999999999991,1379.0,100.4,0,0.0,29,32.07
190.0,49.2000000000001,1348.6,81.6,0,41.1325,24,28.69
200.0,-76.20000000000005,1414.8,91.6,0,0.0,28,32.15
210.0,12.599999999999909,1392.2,101.6,0,39.4125,25,30.27
220.0,-117.0,1499.2,111.6,0,9.233333333333334,24,32.59
230.0,-177.5999999999999,1666.8,121.6,0,46.727802197802205,31,35.46
240.0,-52.600000000000136,1709.4,131.6,0,32.26477272727273,22,40.7
250.0,340.4000000000001,1363.8,136.8,0,29.195833333333333,17,33.26
260.0,13.79999999999987,1354.4,132.4,0,11.67,25,30.1
270.0,-147.5999999999999,1492.0,142.4,0,34.541666666666664,29,33.16
280.0,-169.0,1651.0,152.4,0,19.553846153846152,25,39.31
290.0,-357.79999999999995,1998.8,162.4,0,39.51785714285714,36,40.79
300.0,-173.79999999999995,2162.6,172.4,0,0.0,29,46.01
310.0,-93.80000000000018,2246.4,182.4,0,64.75192307692308,30,49.92
320.0,-134.19999999999982,2370.6,192.4,0,28.97115384615384,23,59.26
330.0,369.5999999999998,2013.4,180.0,0,67.64050116550116,18,45.76
340.0,1197.8000000000002,913.6,82.0,0,15.083333333333334,14,22.28
350.0,-129.60000000000002,1033.2,92.0,0,42.815384615384616,29,19.49
360.0,-341.79999999999995,1365.0,102.0,0,0.0,37,25.28
370.0,-169.0,1524.0,112.0,0,51.13649267399268,35,28.75
380.0,-319.5999999999999,1833.6,122.0,0,16.4875,34,33.34
390.0,-175.80000000000018,1999.4,132.0,0,44.73672161172161,34,36.35
400.0,107.00000000000009,1889.0,135.4,0,18.883333333333333,26,35.64
410.0,81.59999999999997,1800.2,142.6,0,32.1004329004329,35,32.15
420.0,54.600000000000136,1775.6,112.6,0,0.0,24,34.82
430.0,56.19999999999982,1709.4,122.6,0,44.46875,29,29.47
440.0,-93.79999999999995,1793.2,132.6,0,0.0,35,30.92
450.0,-81.79999999999995,1865.0,142.6,0,62.68195970695971,29,35.19
460.0,-216.4000000000001,2071.4,152.6,0,16.458333333333332,35,39.83
470.0,10.800000000000182,2050.6,162.6,0,50.0472132034632,28,38.69
480.0,23.199999999999818,2017.4,172.6,0,0.0,32,38.8
490.0,35.80000000000018,1971.6,182.6,0,31.788095238095238,25,41.08
500.0,-227.4000000000001,2189.0,192.6,0,0.0,30,45.6
510.0,206.20000000000005,2012.8,162.6,0,61.40041666666667,31,41.08
520.0,104.59999999999991,1898.2,172.6,0,36.730303030303034,35,33.9
530.0,-320.39999999999986,2208.6,182.6,0,14.469999999999999,42,40.16
540.0,-11.599999999999909,2210.2,192.6,0,0.0,26,38.11
550.0,406.59999999999985,1813.8,182.4,0,29.48333333333333,30,32.98
560.0,22.799999999999955,1781.0,192.4,0,17.055,26,29.68
570.0,335.4,1495.2,142.8,0,40.09001068376068,35,24.51
580.0,-106.0,1591.2,152.8,0,0.0,37,26.09
590.0,-88.0,1669.2,162.8,0,57.063510101010095,37,27.36
600.0,-56.399999999999864,1715.6,172.8,0,21.085227272727273,29,28.59
610.0,289.8,1517.6,81.0,0,11.100000000000001,37,25.72
620.0,-168.4000000000001,1676.0,91.0,0,0.0,28,25.01
630.0,-82.79999999999995,1748.8,101.0,0,48.07038461538462,37,30.68
640.0,-23.0,1761.8,111.0,0,0.0,25,31.46
