step_time,reward,all_wait,max_wait,emergy_wait,all_wait_per_lane_ave,stop_time,ave_wait
10.0,-5.2,3.4,1.8,0,0.0,0,0.42
20.0,-59.0,52.4,11.8,0,0.0,1,3.28
30.0,-69.60000000000001,112.2,21.6,0,11.133333333333333,5,6.6
40.0,-111.39999999999999,213.6,31.6,0,0.0,6,10.17
50.0,-126.79999999999998,330.4,41.6,0,15.26,12,13.77
60.0,-188.40000000000003,508.8,51.6,0,0.0,12,18.17
70.0,-11.600000000000001,511.8,60.2,0,16.79,10,17.06
80.0,-50.99999999999994,552.8,70.2,0,0.0,12,19.74
90.0,-211.0,753.8,80.2,0,49.89166666666667,20,22.84
100.0,-50.60000000000002,794.4,90.2,0,0.0,11,24.82
110.0,-155.0,939.4,100.2,0,42.205,21,27.63
120.0,-261.19999999999993,1190.6,110.2,0,0.0,22,31.33
130.0,-344.4000000000001,1525.0,120.2,0,73.24761904761905,32,36.31
140.0,-141.0,1656.0,130.2,0,0.0,24,39.43
150.0,1.0,1645.0,140.2,0,69.25,20,39.17
160.0,360.20000000000005,1314.8,110.2,0,16.516666666666666,16,31.3
170.0,124.79999999999987,1198.4,101.8,0,63.035,25,27.24
180.0,12.400000000000091,1176.0,111.8,0,25.101666666666663,21,30.95
190.0,-334.79999999999995,1500.8,121.8,0,32.283928571428575,28,36.6
200.0,-110.79999999999997,1601.6,131.8,0,0.0,22,37.25
210.0,-267.8000000000002,1859.4,141.8,0,35.69785714285714,33,39.56
220.0,-50.0,1899.4,151.8,0,9.524999999999999,17,42.21
230.0,-52.59999999999991,1942.0,161.8,0,59.77202380952381,28,45.16
240.0,-99.59999999999991,2031.6,171.8,0,0.0,16,47.25
250.0,484.0,1584.6,134.8,0,40.09857142857143,25,36.85
260.0,1.1999999999999602,1587.8,130.4,0,0.0,22,34.52
270.0,-209.4000000000001,1787.2,140.4,0,66.23333333333333,26,39.72
280.0,-49.0,1826.2,150.4,0,11.433333333333334,15,39.7
290.0,-50.399999999999864,1866.6,160.4,0,71.28472222222223,31,41.48
300.0,339.79999999999984,1556.2,131.0,0,26.651785714285715,21,34.58
310.0,120.80000000000004,1450.0,116.4,0,52.49108946608946,33,32.22
320.0,43.0000000000001,1422.6,100.8,0,48.50555555555556,18,33.08
330.0,162.19999999999987,1269.2,92.0,0,56.66166666666667,29,28.2
340.0,364.00000000000006,905.4,91.8,0,0.0,18,22.64
350.0,-154.80000000000007,1050.2,101.8,0,54.02333333333333,26,26.93
360.0,-93.0,1133.2,111.8,0,23.758333333333333,18,28.33
370.0,-77.20000000000005,1200.4,121.8,0,51.59047619047619,27,31.59
380.0,-283.79999999999995,1474.2,131.8,0,0.0,25,36.86
390.0,-263.5999999999999,1727.8,141.8,0,64.36111111111111,27,41.14
400.0,-294.0,2011.8,151.8,0,31.73611111111111,28,43.73
410.0,-320.60000000000014,2322.4,161.8,0,31.175,36,49.41
420.0,-301.5999999999999,2614.0,171.8,0,46.26125,30,56.83
430.0,247.0,2398.0,140.8,0,76.93910714285714,24,47.96
440.0,-21.599999999999994,2428.0,132.4,0,0.0,30,49.55
450.0,94.00000000000009,2325.6,140.8,0,78.76833333333333,34,43.88
460.0,-30.200000000000273,2345.8,150.8,0,33.34791666666667,35,42.65
470.0,306.60000000000014,2059.4,130.6,0,69.38483183483183,28,38.14
480.0,304.00000000000017,1764.6,121.4,0,44.25416666666668,23,33.93
490.0,145.59999999999985,1620.2,120.2,0,61.00357142857143,39,28.93
500.0,-88.5999999999999,1698.8,130.2,0,12.375,29,33.98
510.0,-228.60000000000014,1917.4,140.2,0,56.053457792207794,36,39.13
520.0,-45.59999999999991,1953.0,150.2,0,30.670833333333334,26,36.85
530.0,306.4,1655.0,141.8,0,57.75765151515151,28,31.23
540.0,185.80000000000007,1524.8,86.2,0,15.983333333333333,31,26.75
550.0,65.20000000000005,1449.6,96.2,0,45.005176767676765,32,26.84
560.0,-112.60000000000014,1552.2,106.2,0,0.0,38,27.23
570.0,-179.19999999999993,1747.0,90.6,0,58.47685606060607,39,29.12
580.0,-13.000000000000057,1760.2,90.4,0,35.0,28,30.88
590.0,-102.79999999999995,1853.0,100.4,0,52.3729797979798,32,30.88
600.0,11.799999999999955,1849.2,92.4,0,18.325,34,30.82
610.0,111.40000000000009,1747.8,82.4,0,70.33791666666667,40,31.21
620.0,-133.80000000000007,1881.2,82.8,0,57.156035353535344,34,34.2
630.0,-92.79999999999995,1965.0,91.8,0,68.50375,38,34.47
640.0,-284.4000000000001,2239.4,101.8,0,0.0,37,39.29
650.0,-234.4000000000001,2463.8,111.8,0,79.63066267066267,36,43.22
660.0,-5.0,2458.8,121.8,0,46.49583333333334,33,51.22
670.0,-365.5999999999999,2814.4,131.8,0,57.16263736263736,42,54.12
