step_time,reward,all_wait,max_wait,emergy_wait,all_wait_per_lane_ave,stop_time,ave_wait
10.0,-7.8,5.8,2.0,0,0.0,0,0.64
20.0,-45.60000000000001,43.2,10.2,0,0.0,0,2.7
30.0,-113.8,147.0,20.2,0,12.25,6,7.74
40.0,-95.80000000000001,232.8,30.2,0,0.0,7,10.58
50.0,-26.00000000000001,257.6,31.4,0,11.026666666666667,13,11.2
60.0,-68.0,324.6,32.4,0,10.2875,6,12.48
70.0,-10.200000000000003,336.6,30.6,0,27.4875,11,12.47
80.0,-134.0,460.6,40.6,0,13.858333333333333,12,16.45
90.0,-143.19999999999993,593.8,50.6,0,32.995000000000005,17,19.79
100.0,-230.4000000000001,814.2,60.6,0,0.0,19,23.26
110.0,-25.4,830.2,70.0,0,25.46666666666667,12,25.16
120.0,122.6,725.2,52.4,0,0.0,14,21.98
130.0,-91.79999999999995,807.0,62.4,0,22.69702380952381,24,23.74
140.0,-98.0,895.0,72.4,0,0.0,17,24.86
150.0,-70.79999999999995,955.8,82.4,0,29.162499999999998,22,28.11
160.0,-194.60000000000014,1140.4,92.4,0,9.4375,22,28.51
170.0,-319.39999999999986,1449.8,102.4,0,32.18030303030303,32,32.22
180.0,97.20000000000005,1362.6,92.4,0,0.0,16,33.23
190.0,-156.4000000000001,1520.0,91.4,0,46.4375,30,33.78
200.0,-11.799999999999955,1541.8,81.4,0,21.358333333333334,20,31.47
210.0,-241.60000000000014,1773.4,91.4,0,50.6645202020202,43,34.77
220.0,-81.79999999999995,1845.2,101.4,0,27.031944444444445,23,36.18
230.0,94.79999999999995,1740.4,111.4,0,63.85022727272728,29,38.68
240.0,-316.5999999999999,2047.0,121.4,0,31.50181818181818,28,46.52
250.0,147.2000000000001,1910.6,110.6,0,62.563611111111115,24,40.65
260.0,625.8,1283.6,111.8,0,22.895833333333336,18,29.17
270.0,-17.600000000000136,1291.2,121.8,0,62.72071428571429,24,33.11
280.0,-99.39999999999988,1380.6,131.8,0,0.0,15,36.33
290.0,295.4,1116.8,100.2,0,64.865,21,27.92
300.0,91.99999999999996,1034.0,91.0,0,14.608333333333334,19,27.21
310.0,-227.0,1251.0,101.0,0,45.6704761904762,27,31.28
320.0,-210.79999999999995,1451.8,111.0,0,22.533333333333335,22,34.57
330.0,-194.0,1635.8,121.0,0,58.80261904761905,33,34.8
340.0,-34.40000000000009,1660.2,131.0,0,0.0,16,37.73
350.0,-54.0,1704.2,141.0,0,55.24642857142858,27,40.58
360.0,215.40000000000003,1518.0,111.8,0,0.0,18,34.5
370.0,370.6,1167.0,92.2,0,43.006628787878796,26,32.42
380.0,-190.20000000000005,1347.2,102.2,0,7.300000000000001,18,36.41
390.0,-64.20000000000005,1401.4,112.2,0,56.21560606060606,25,37.88
400.0,-188.19999999999982,1579.6,122.2,0,0.0,23,38.53
410.0,-221.60000000000014,1791.2,132.2,0,49.68560606060606,27,45.93
420.0,-175.0,1956.2,142.2,0,0.0,26,45.49
430.0,-196.79999999999995,2143.0,152.2,0,31.451923076923077,30,51.02
440.0,-168.19999999999982,2301.2,162.2,0,0.0,28,50.03
450.0,-273.8000000000002,2565.0,172.2,0,57.97738095238095,38,52.35
460.0,-337.4000000000001,2892.4,182.2,0,31.31346153846153,35,55.62
470.0,380.20000000000016,2523.6,170.8,0,59.96190476190476,26,52.58
480.0,37.19999999999973,2484.8,172.4,0,0.0,30,45.18
490.0,-429.39999999999964,2904.2,182.4,0,38.19662698412698,49,50.07
500.0,-484.8000000000002,3379.0,192.4,0,19.55,39,56.32
510.0,360.4000000000002,3029.2,181.8,0,29.78388888888889,35,54.09
520.0,-224.0,3254.2,180.8,0,0.0,40,51.65
530.0,108.39999999999964,3135.8,190.8,0,24.027272727272724,36,49.0
540.0,529.2000000000003,2596.6,200.8,0,0.0,30,46.37
550.0,-55.40000000000009,2642.0,210.8,0,18.817857142857143,32,48.93
560.0,-224.80000000000018,2856.8,220.8,0,12.28125,37,50.12
570.0,220.6000000000001,2646.4,210.6,0,9.56111111111111,33,49.01
580.0,274.4000000000001,2382.0,200.6,0,14.75,27,42.54
590.0,233.60000000000016,2167.2,181.8,0,36.611666666666665,31,38.7
600.0,431.3999999999999,1806.6,111.0,0,0.0,24,33.46
610.0,-285.2000000000003,2081.8,121.0,0,31.23906093906094,44,33.04
620.0,105.60000000000018,1999.0,98.2,0,21.26230769230769,33,32.24
630.0,-340.8000000000002,2329.8,108.2,0,29.53916666666667,47,38.19
640.0,-290.5999999999999,2610.4,118.2,0,20.225,34,41.43
650.0,114.8000000000002,2485.6,128.2,0,73.29992063492064,44,35.51
660.0,37.19999999999982,2438.4,138.2,0,23.29166666666667,37,35.34
670.0,157.3999999999999,2296.8,122.4,0,56.31037878787879,36,34.28
680.0,-382.5999999999999,2669.4,132.4,0,0.0,41,39.84
690.0,-446.7999999999997,3106.2,142.4,0,56.70615079365079,50,43.75
700.0,-490.8000000000002,3587.0,152.4,0,0.0,56,50.52
710.0,127.40000000000009,3451.6,160.4,0,91.64778846153845,41,49.31
720.0,202.0,3239.6,170.4,0,36.50297619047619,32,46.95
730.0,-326.0,3555.6,180.4,0,77.10792124542124,54,48.71
740.0,-223.80000000000018,3769.4,190.4,0,17.900000000000002,43,52.35
750.0,-397.5999999999999,4157.0,200.4,0,100.71209415584414,52,56.18
760.0,184.19999999999982,3962.8,210.4,0,19.78636363636363,36,60.97
770.0,486.2000000000003,3466.6,220.4,0,101.01713383838384,38,51.74
780.0,412.4,3087.6,187.0,0,0.0,32,44.75
790.0,256.1999999999997,2837.8,180.6,0,78.17287878787879,44,37.84
800.0,398.4000000000002,2468.0,152.0,0,19.316666666666666,42,32.05
810.0,79.0,2398.0,143.0,0,68.21812271062271,47,31.55
820.0,-177.0,2565.0,153.0,0,15.745833333333334,49,34.2
830.0,-137.80000000000018,2692.8,163.0,0,70.80189393939393,40,37.4
840.0,-99.0,2781.8,173.0,0,26.95,35,38.64
850.0,160.6,2633.8,160.4,0,60.060824175824166,44,38.73
860.0,308.80000000000035,2370.2,115.2,0,62.558846153846154,43,32.92
870.0,-18.600000000000364,2378.8,125.2,0,70.09442890442891,44,33.04
880.0,140.8,2257.8,105.4,0,0.0,40,30.51
890.0,-102.0,2349.8,115.4,0,64.67369047619049,59,31.33
900.0,-196.5999999999999,2536.4,125.4,0,0.0,41,38.43
910.0,-259.0,2785.4,135.4,0,68.95909090909092,49,43.52
920.0,-452.1999999999998,3227.6,145.4,0,0.0,48,50.43
930.0,-161.80000000000018,3379.4,155.4,0,30.90384615384615,37,55.4
940.0,711.0,2676.4,147.4,0,24.4325,27,46.14
950.0,-398.4000000000001,3064.8,157.4,0,0.0,45,43.78
960.0,226.4000000000001,2853.4,142.4,0,0.0,36,45.29
970.0,751.6000000000003,2111.2,133.0,0,51.166117216117215,42,33.51
980.0,-56.0,2157.2,143.0,0,10.109615384615385,32,30.38
990.0,191.19999999999976,1967.2,141.8,0,64.58200757575757,35,29.36
1000.0,-359.79999999999995,2317.0,151.8,0,0.0,42,34.07
1010.0,152.0000000000002,2193.2,123.6,0,44.04811355311356,43,31.33
1020.0,-151.0,2334.2,133.6,0,0.0,39,34.33
1030.0,-120.6000000000001,2466.6,121.8,0,35.350833333333334,40,36.27
1040.0,-13.200000000000287,2469.8,131.8,0,46.01375291375291,30,35.79
1050.0,232.60000000000036,2236.2,132.8,0,63.211561771561776,48,31.5
1060.0,-42.40000000000009,2268.6,142.8,0,38.43190476190476,43,39.8
1070.0,-333.4000000000001,2592.0,152.8,0,32.015034965034964,41,44.69
1080.0,-68.40000000000009,2650.4,162.8,0,17.475,25,48.19
1090.0,276.20000000000016,2413.6,123.4,0,67.78720862470863,33,39.57
1100.0,683.8,1728.6,124.6,0,0.0,28,29.8
1110.0,-241.00000000000006,1976.8,117.4,0,42.27520604395605,40,27.46
1120.0,-133.39999999999986,2100.2,127.4,0,0.0,41,30.44
1130.0,-388.4000000000001,2478.6,137.4,0,29.569166666666668,48,34.91
1140.0,-69.0,2537.6,147.4,0,0.0,43,36.25
1150.0,-417.8000000000002,2945.4,157.4,0,44.63214285714285,53,42.08
1160.0,266.60000000000025,2682.2,154.0,0,23.208333333333332,32,40.64
1170.0,-4.400000000000006,2689.2,151.4,0,37.997692307692304,42,39.55
1180.0,29.399999999999636,2649.8,161.4,0,0.0,31,40.15
1190.0,311.6000000000002,2358.0,141.6,0,30.899999999999995,31,36.28
1200.0,413.20000000000005,1934.8,151.6,0,12.75,22,32.79
1210.0,53.0,1871.8,161.6,0,39.64921328671329,37,27.53
1220.0,14.400000000000034,1880.6,138.4,0,18.30833333333333,41,29.85
1230.0,-263.4000000000001,2134.0,148.4,0,46.476818181818174,40,32.83
1240.0,-238.80000000000018,2362.8,158.4,0,0.0,46,36.92
1250.0,-14.999999999999915,2392.4,143.8,0,70.60641025641026,42,37.38
1260.0,249.4000000000001,2175.0,111.8,0,0.0,34,35.08
1270.0,34.39999999999999,2135.0,117.4,0,20.562878787878788,45,33.36
1280.0,56.59999999999991,2068.4,127.4,0,17.845,31,35.06
1290.0,154.20000000000016,1928.8,112.8,0,49.167222222222215,41,30.62
1300.0,-259.60000000000014,2178.4,122.8,0,15.562500000000002,41,32.51
1310.0,-499.7999999999997,2668.2,132.8,0,53.016071428571436,51,38.67
1320.0,-113.20000000000027,2771.4,142.8,0,43.59006410256411,40,43.99
1330.0,-179.79999999999973,2941.2,152.8,0,63.71039377289378,54,47.44
1340.0,-66.80000000000018,2998.0,162.8,0,26.896153846153847,29,50.81
1350.0,-152.4000000000001,3140.4,172.8,0,25.364423076923075,38,57.1
1360.0,-471.7999999999997,3602.2,182.8,0,29.816666666666674,39,63.2
1370.0,-424.8000000000002,4017.0,192.8,0,65.45541958041957,50,64.79
1380.0,-84.80000000000018,4091.8,202.8,0,26.141666666666666,32,71.79
1390.0,591.8000000000002,3490.0,212.8,0,45.227922077922074,36,56.29
1400.0,1355.2,2195.0,152.6,0,0.0,29,37.2
1410.0,232.99999999999994,1993.2,121.4,0,57.871568431568434,38,32.68
1420.0,-126.79999999999986,2114.6,126.8,0,12.684615384615384,32,31.1
1430.0,-152.5999999999999,2257.2,136.8,0,38.97893772893772,59,31.35
1440.0,-5.400000000000091,2252.6,146.8,0,0.0,43,34.66
1450.0,27.599999999999824,2229.4,142.4,0,49.79624125874126,45,33.27
1460.0,646.2,1654.2,71.4,0,15.514285714285714,36,25.85
1470.0,-440.39999999999986,2084.6,81.4,0,36.442499999999995,44,31.11
1480.0,-97.0,2171.6,91.4,0,15.773076923076921,31,33.41
1490.0,14.400000000000006,2147.6,101.0,0,63.308543123543124,36,32.05
1500.0,-27.999999999999915,2168.2,108.4,0,0.0,37,32.36
1510.0,54.79999999999983,2109.0,112.8,0,46.3125,38,29.29
1520.0,163.79999999999995,1948.2,109.8,0,0.0,29,30.44
1530.0,3.000000000000128,1942.6,112.4,0,53.18386363636363,40,29.43
1540.0,-113.60000000000014,2046.2,122.4,0,0.0,36,28.82
1550.0,-229.99999999999977,2266.2,132.4,0,46.669285714285714,51,31.92
1560.0,-63.600000000000364,2319.8,142.4,0,31.113888888888887,37,36.82
1570.0,59.20000000000027,2250.6,152.4,0,61.3452380952381,42,32.62
1580.0,-71.00000000000009,2342.0,132.0,0,0.0,33,33.46
1590.0,99.6000000000001,2272.6,101.8,0,51.06929487179487,44,30.71
1600.0,27.9999999999999,2245.0,101.4,0,0.0,38,33.01
1610.0,-39.999999999999815,2290.2,96.2,0,77.06954545454545,49,33.68
1620.0,-197.20000000000027,2477.4,106.2,0,0.0,48,37.54
1630.0,-212.79999999999973,2680.2,116.2,0,57.47692307692308,44,39.41
1640.0,56.0,2614.2,126.2,0,0.0,31,43.57
1650.0,151.39999999999964,2452.8,136.2,0,49.36395687645688,38,36.07
1660.0,90.80000000000018,2352.0,146.2,0,20.420833333333334,37,36.75
1670.0,-153.4000000000001,2495.4,156.2,0,31.914610389610388,46,41.59
1680.0,74.20000000000027,2411.2,166.2,0,0.0,25,43.06
1690.0,-178.60000000000036,2579.8,176.2,0,42.840512820512814,43,43.73
1700.0,-358.0,2927.8,186.2,0,0.0,43,48.8
1710.0,305.79999999999995,2664.8,143.4,0,15.529166666666663,33,47.59
1720.0,568.2000000000003,2087.6,152.4,0,37.83642857142857,28,36.62
1730.0,217.5999999999999,1860.0,162.4,0,48.58634615384616,37,29.06
1740.0,382.40000000000003,1524.8,115.2,0,0.0,34,26.29
1750.0,-182.0,1696.8,125.2,0,27.45345238095238,36,27.37
1760.0,-381.0000000000002,2067.8,135.2,0,8.219999999999999,43,32.31
1770.0,85.20000000000017,2002.0,115.8,0,62.68696581196582,38,31.28
1780.0,52.600000000000094,1939.6,125.6,0,0.0,41,28.52
1790.0,-138.0,2067.6,135.6,0,63.030454545454546,41,31.81
1800.0,63.799999999999955,1993.8,145.6,0,0.0,31,34.38
1810.0,-168.20000000000005,2152.0,155.6,0,46.161538461538456,43,41.38
1820.0,-94.59999999999991,2236.6,165.6,0,32.17916666666667,27,49.7
1830.0,-284.4000000000001,2511.0,175.6,0,11.825,33,57.07
1840.0,-402.1999999999998,2903.2,185.6,0,10.475,34,59.25
1850.0,-273.60000000000036,3166.8,195.6,0,6.699999999999999,38,67.38
1860.0,376.0000000000002,2819.6,166.8,0,0.0,18,58.74
1870.0,890.0,1954.6,141.8,0,23.9625,22,43.44
1880.0,-82.80000000000018,2027.4,151.8,0,0.0,28,36.2
1890.0,274.4000000000001,1743.0,161.8,0,38.56511904761905,36,30.05
1900.0,-209.4000000000001,1942.4,171.8,0,0.0,40,32.92
1910.0,-205.4000000000001,2137.8,181.8,0,33.46142857142857,38,39.59
1920.0,299.80000000000007,1877.4,142.4,0,10.46,26,36.81
1930.0,146.60000000000014,1720.8,152.4,0,21.358333333333334,32,31.87
1940.0,181.20000000000005,1529.6,162.4,0,0.0,32,29.99
1950.0,-314.20000000000005,1833.8,172.4,0,15.175,39,35.96
1960.0,-340.79999999999995,2164.6,182.4,0,19.061666666666667,34,40.84
