step_time,reward,all_wait,max_wait,emergy_wait,all_wait_per_lane_ave,stop_time,ave_wait
10.0,385.8,10.2,2.6,0,1.2,1,1.13
20.0,-34.0,35.2,11.6,0,7.9,0,2.2
30.0,-44.4,71.2,20.0,0,6.375,4,4.19
40.0,-66.2,127.4,30.0,0,0.0,5,6.71
50.0,-50.599999999999994,168.0,40.0,0,10.366666666666667,11,8.0
60.0,-153.60000000000002,311.6,50.0,0,0.0,8,12.98
70.0,38.4,292.6,30.6,0,23.37,8,12.72
80.0,-6.399999999999956,297.4,32.2,0,0.0,6,12.39
90.0,-23.80000000000004,311.6,41.8,0,15.2625,14,12.46
100.0,-35.0,336.6,51.8,0,11.0,8,14.02
110.0,72.4,275.8,40.2,0,37.19166666666667,9,11.49
120.0,-41.599999999999966,307.4,50.2,0,0.0,8,13.37
130.0,22.99999999999998,304.0,30.6,0,19.501666666666665,13,12.16
140.0,2.200000000000003,300.0,32.4,0,0.0,7,11.54
150.0,-47.19999999999998,339.4,40.2,0,24.185,14,13.58
160.0,-46.60000000000002,376.0,50.2,0,21.583333333333332,6,15.04
170.0,90.6,305.0,30.6,0,24.325000000000003,13,10.89
180.0,-40.00000000000001,335.8,39.8,0,0.0,8,12.92
190.0,11.000000000000021,333.2,31.4,0,28.323333333333338,11,12.82
200.0,-12.000000000000014,344.0,32.6,0,0.0,6,13.23
210.0,-35.60000000000001,369.8,42.4,0,35.51,16,13.21
220.0,-37.20000000000001,397.6,51.8,0,11.408333333333333,6,15.29
230.0,64.80000000000001,342.8,41.8,0,29.766666666666666,11,14.9
240.0,-34.0,366.8,51.8,0,12.783333333333331,8,14.11
250.0,42.20000000000001,334.0,42.4,0,34.265,15,12.85
260.0,8.199999999999989,335.8,32.4,0,0.0,6,12.92
270.0,-45.0,370.8,42.4,0,24.564999999999998,13,14.83
280.0,-25.79999999999999,399.0,40.0,0,13.35,7,15.35
290.0,41.6,357.0,40.4,0,28.891666666666666,14,13.73
300.0,-43.39999999999998,390.4,50.4,0,21.366666666666667,8,15.02
310.0,54.799999999999955,343.6,42.4,0,31.765833333333333,12,12.73
320.0,11.0,342.6,32.4,0,11.0,6,13.18
330.0,-35.59999999999996,368.4,42.2,0,31.41,17,13.64
340.0,1.1999999999999602,368.6,40.8,0,0.0,6,14.18
350.0,37.8,330.6,41.0,0,25.420833333333334,10,14.37
360.0,-33.599999999999966,354.2,51.0,0,0.0,9,13.62
370.0,38.4,336.2,30.6,0,22.08166666666667,15,12.01
380.0,-33.20000000000003,367.6,32.4,0,21.566666666666666,6,14.14
390.0,-21.799999999999955,379.4,42.4,0,26.35,15,15.81
400.0,-35.600000000000016,406.2,51.2,0,23.733333333333334,6,16.25
410.0,-19.19999999999999,415.4,61.2,0,30.6,15,15.98
420.0,37.599999999999966,396.8,42.2,0,0.0,10,14.17
